timestamp,y,y_next,u,setpoint,T_out,solar,occupancy,occupancy_actual,unexpected_occupancy,residual_target,u_prev,residual_prev,residual
2025-01-01 00:00:00+00:00,21.0,20.589121027945517,0.0,20.5,-3.4309324441922437,0.0,0.0,0.0,0.0,-0.30502065338557216,0.0,0.0,0.0
2025-01-01 00:10:00+00:00,20.589121027945517,20.22192628671597,0.3769499095776937,20.5,-3.2274315363387114,10.816193301825571,0.0,0.0,0.0,-0.2716913929531124,0.3769499095776937,-0.30502065338557216,-0.30502065338557216
2025-01-01 00:20:00+00:00,20.22192628671597,19.79999395712022,0.3769499095776937,20.5,-3.372714529737805,10.071296851191057,0.0,0.0,0.0,-0.3292388253335936,0.3769499095776937,-0.2716913929531124,-0.2716913929531124
2025-01-01 00:30:00+00:00,19.79999395712022,19.398301828906796,0.3769499095776937,20.5,-2.9101664178377114,8.753053342020612,0.0,0.0,0.0,-0.32052804780270705,0.3769499095776937,-0.3292388253335936,-0.3292388253335936
2025-01-01 00:40:00+00:00,19.398301828906796,19.399294754425103,0.3769499095776937,20.5,-2.528698047355099,16.300326445114937,0.0,0.0,0.0,-0.29324047475389037,0.3769499095776937,-0.32052804780270705,-0.32052804780270705
2025-01-01 00:50:00+00:00,19.399294754425103,19.401804190268923,1.0,20.5,-3.1637221820914747,14.538375105810118,0.0,0.0,0.0,-0.28289134669045524,1.0,-0.29324047475389037,-0.29324047475389037
2025-01-01 01:00:00+00:00,19.401804190268923,19.424781965169636,1.0,20.5,-2.133660101239564,0.10825232996613121,0.0,0.0,0.0,-0.2732376850118321,1.0,-0.28289134669045524,-0.28289134669045524
2025-01-01 01:10:00+00:00,19.424781965169636,19.451542777114526,1.0,20.5,-2.289933528665428,0.0,0.0,0.0,0.0,-0.26704298147064165,1.0,-0.2732376850118321,-0.2732376850118321
2025-01-01 01:20:00+00:00,19.451542777114526,19.267811671067683,1.0,20.5,-1.6908597714536362,4.456528497023187,1.0,1.0,0.0,-0.2443832384117428,1.0,-0.26704298147064165,-0.26704298147064165
2025-01-01 01:30:00+00:00,19.267811671067683,19.032597575034135,0.5771306182509786,20.5,-2.7775069246720117,11.016991698233339,0.0,0.0,0.0,-0.2801394404097337,0.5771306182509786,-0.2443832384117428,-0.2443832384117428
