timestamp,y,y_next,u,setpoint,T_out,solar,occupancy,occupancy_actual,unexpected_occupancy,residual_target,u_prev,residual_prev,residual
2025-01-01 00:00:00+00:00,21.0,20.880680862281757,0.0,21.0,-2.4869158326343124,6.619938254923129,0.0,0.0,0.0,-0.1538527544757322,0.0,0.0,0.0
2025-01-01 00:15:00+00:00,20.880680862281757,20.8238152753327,0.7282624054320639,21.0,-2.3372974394701767,6.05208184076862,0.0,0.0,0.0,-0.1010584688040197,0.7282624054320639,-0.1538527544757322,-0.1538527544757322
2025-01-01 00:30:00+00:00,20.8238152753327,20.727342883391447,0.7282624054320639,21.0,-2.3409382483986216,0.0,0.0,0.0,0.0,-0.13812214159140623,0.7282624054320639,-0.1010584688040197,-0.1010584688040197
2025-01-01 00:45:00+00:00,20.727342883391447,20.696173723486307,0.7282624054320639,21.0,-2.1429444409636336,11.334383677264157,0.0,0.0,0.0,-0.0923621797898555,0.7282624054320639,-0.13812214159140623,-0.13812214159140623
2025-01-01 01:00:00+00:00,20.696173723486307,21.028096053989398,0.7282624054320639,21.0,-1.7627032742478208,0.0,0.0,0.0,0.0,-0.075869782081881,0.7282624054320639,-0.0923621797898555,-0.0923621797898555
2025-01-01 01:15:00+00:00,21.028096053989398,21.335606471140963,1.0,21.0,-1.660527970081076,0.0,1.0,1.0,0.0,-0.1041661819457893,1.0,-0.075869782081881,-0.075869782081881
2025-01-01 01:30:00+00:00,21.335606471140963,21.656339688273963,1.0,21.0,-1.7659991482882875,0.0,0.0,0.0,0.0,-0.06295657213840045,1.0,-0.1041661819457893,-0.1041661819457893
2025-01-01 01:45:00+00:00,21.656339688273963,21.9715039109515,1.0,21.0,-0.6567422308864711,0.0,0.0,0.0,0.0,-0.09809520535394611,1.0,-0.06295657213840045,-0.06295657213840045
2025-01-01 02:00:00+00:00,21.9715039109515,21.720288544520145,1.0,21.0,-0.8032043333371739,9.259201459385665,0.0,0.0,0.0,-0.14853508737940402,1.0,-0.09809520535394611,-0.09809520535394611
2025-01-01 02:15:00+00:00,21.720288544520145,21.506020905990546,0.5955415032114647,21.0,-0.8045086984059431,10.666474856530275,0.0,0.0,0.0,-0.12201447707660051,0.5955415032114647,-0.14853508737940402,-0.14853508737940402
2025-01-01 02:30:00+00:00,21.506020905990546,21.2630156094094,0.5955415032114647,21.0,-1.0652362789401053,0.0,0.0,0.0,0.0,-0.14101003116057953,0.5955415032114647,-0.12201447707660051,-0.12201447707660051
2025-01-01 02:45:00+00:00,21.2630156094094,21.022877135328514,0.5955415032114647,21.0,-1.0195608247322219,0.0,0.0,0.0,0.0,-0.14896873681490774,0.5955415032114647,-0.14101003116057953,-0.14101003116057953
2025-01-01 03:00:00+00:00,21.022877135328514,19.93136892208096,0.5955415032114647,21.0,-0.17452449408874293,0.0,0.0,0.0,0.0,-0.2966056521444074,0.5955415032114647,-0.14896873681490774,-0.14896873681490774
2025-01-01 03:15:00+00:00,19.93136892208096,18.919994348587682,0.0,21.0,-0.27320319032899165,0.0,0.0,0.0,0.0,-0.2537031192779047,0.0,-0.2966056521444074,-0.2966056521444074
2025-01-01 03:30:00+00:00,18.919994348587682,17.946927062826934,0.0,21.0,-0.09636294570186671,0.06528785514485422,0.0,0.0,0.0,-0.2600028531162515,0.0,-0.2537031192779047,-0.2537031192779047
2025-01-01 03:45:00+00:00,17.946927062826934,17.062223598623806,0.0,21.0,-0.553370337323782,0.06529826654187632,0.0,0.0,0.0,-0.1909912853973843,0.0,-0.2600028531162515,-0.2600028531162515
2025-01-01 04:00:00+00:00,17.062223598623806,17.03796947491538,0.0,21.0,-0.10602560542403262,0.0,1.0,1.0,0.0,-0.07802649020691987,0.0,-0.1909912853973843,-0.1909912853973843
2025-01-01 04:15:00+00:00,17.03796947491538,16.98652547906636,0.5480653693202312,21.0,-0.49342356723883407,3.681632946390125,0.0,0.0,0.0,-0.08185969312831887,0.5480653693202312,-0.07802649020691987,-0.07802649020691987
2025-01-01 04:30:00+00:00,16.98652547906636,16.99080846863827,0.5480653693202312,21.0,-0.17956215761724054,27.731758715399728,0.0,0.0,0.0,-0.05786925473928761,0.5480653693202312,-0.08185969312831887,-0.08185969312831887
