timestamp,y,y_next,u,setpoint,T_out,solar,occupancy,occupancy_actual,unexpected_occupancy,residual_target,u_prev,residual_prev,residual
2025-01-01 00:00:00+00:00,21.0,20.61414654829491,0.0,20.5,-1.316761336810035,0.0,0.0,0.0,0.0,-0.24577077347515086,0.0,0.0,0.0
2025-01-01 00:10:00+00:00,20.61414654829491,20.23631173786028,0.2699556678757665,20.5,-0.8799574090600443,9.397483189767541,1.0,1.0,0.0,-0.2556003939020499,0.2699556678757665,-0.24577077347515086,-0.24577077347515086
2025-01-01 00:20:00+00:00,20.23631173786028,19.9007165795664,0.2699556678757665,20.5,-0.28966772124788964,0.0,0.0,0.0,0.0,-0.2193895717666372,0.2699556678757665,-0.2556003939020499,-0.2556003939020499
2025-01-01 00:30:00+00:00,19.9007165795664,19.518767676460758,0.2699556678757665,20.5,-0.011451674916989063,0.0,0.0,0.0,0.0,-0.2739274659733937,0.2699556678757665,-0.2193895717666372,-0.2193895717666372
2025-01-01 00:40:00+00:00,19.518767676460758,19.22623826263067,0.2699556678757665,20.5,-0.106520275985024,3.2319452716983115,0.0,0.0,0.0,-0.17801545630727134,0.2699556678757665,-0.2739274659733937,-0.2739274659733937
2025-01-01 00:50:00+00:00,19.22623826263067,18.878443237694658,0.25116027335220903,20.5,-0.43306404868372755,5.810637814917612,0.0,0.0,0.0,-0.23334328113692848,0.25116027335220903,-0.17801545630727134,-0.17801545630727134
2025-01-01 01:00:00+00:00,18.878443237694658,18.573203406632267,0.25116027335220903,20.5,0.16722498465065289,0.0,0.0,0.0,0.0,-0.2022670804772595,0.25116027335220903,-0.23334328113692848,-0.23334328113692848
2025-01-01 01:10:00+00:00,18.573203406632267,18.288836888848785,0.25116027335220903,20.5,0.37061432104092573,1.7829926614552924,0.0,0.0,0.0,-0.18853208796334897,0.25116027335220903,-0.2022670804772595,-0.2022670804772595
2025-01-01 01:20:00+00:00,18.288836888848785,18.148349479446928,0.25116027335220903,20.5,-0.04007135117991406,0.0,0.0,0.0,0.0,-0.20649475176296406,0.25116027335220903,-0.18853208796334897,-0.18853208796334897
2025-01-01 01:30:00+00:00,18.148349479446928,18.02815866308764,0.5321019181054142,20.5,0.2425662296319209,0.0,1.0,1.0,0.0,-0.1968398252565784,0.5321019181054142,-0.20649475176296406,-0.20649475176296406
2025-01-01 01:40:00+00:00,18.02815866308764,17.862266365652008,0.5321019181054142,20.5,0.5866569704934012,0.0,0.0,0.0,0.0,-0.24373172709586655,0.5321019181054142,-0.1968398252565784,-0.1968398252565784
2025-01-01 01:50:00+00:00,17.862266365652008,17.74914316225645,0.5321019181054142,20.5,0.9431210501889556,9.844162659565194,0.0,0.0,0.0,-0.19989621728278806,0.5321019181054142,-0.24373172709586655,-0.24373172709586655
2025-01-01 02:00:00+00:00,17.74914316225645,17.889466707001123,0.5321019181054142,20.5,0.679344659749224,0.0,0.0,0.0,0.0,-0.21541247522189622,0.5321019181054142,-0.19989621728278806,-0.19989621728278806
2025-01-01 02:10:00+00:00,17.889466707001123,18.03869012804509,1.0,20.5,0.2094334000551853,15.663062678585337,0.0,0.0,0.0,-0.20150874739913505,1.0,-0.21541247522189622,-0.21541247522189622
2025-01-01 02:20:00+00:00,18.03869012804509,18.10887563116184,1.0,20.5,0.752439698434157,0.0054088349079672296,0.0,0.0,0.0,-0.2826655729220846,1.0,-0.20150874739913505,-0.20150874739913505
2025-01-01 02:30:00+00:00,18.10887563116184,18.224563032215297,1.0,20.5,1.2717096204922729,0.0,0.0,0.0,0.0,-0.24315038547094758,1.0,-0.2826655729220846,-0.2826655729220846
2025-01-01 02:40:00+00:00,18.224563032215297,18.017638518285448,1.0,20.5,0.9678572728444377,11.038907788982845,1.0,1.0,0.0,-0.2001336736855137,1.0,-0.24315038547094758,-0.24315038547094758
