timestamp,y,y_next,u,setpoint,T_out,solar,occupancy,occupancy_actual,unexpected_occupancy,residual_target,u_prev,residual_prev,residual
2025-01-01 00:00:00+00:00,21.0,19.67024489835497,0.0,18.0,-4.384803946183704,0.0,1.0,1.0,0.0,-0.812373784465386,0.0,0.0,0.0
2025-01-01 00:20:00+00:00,19.67024489835497,18.614296126023792,0.6945525616128884,18.0,-3.4140202247602027,25.419242592476166,0.0,0.0,0.0,-0.6941049363872622,0.6945525616128884,-0.812373784465386,-0.812373784465386
2025-01-01 00:40:00+00:00,18.614296126023792,17.614774896095575,0.6945525616128884,18.0,-2.664908038193975,2.099587919961429,0.0,0.0,0.0,-0.6993417421731181,0.6945525616128884,-0.6941049363872622,-0.6941049363872622
2025-01-01 01:00:00+00:00,17.614774896095575,16.757704838614462,0.6945525616128884,18.0,-2.426280711552469,25.99076000604532,0.0,0.0,0.0,-0.6789618272923654,0.6945525616128884,-0.6993417421731181,-0.6993417421731181
2025-01-01 01:20:00+00:00,16.757704838614462,15.482541562003412,0.6945525616128884,18.0,-1.7477642377960085,4.7245327428937385,0.0,0.0,0.0,-0.6069446895241377,0.6945525616128884,-0.6789618272923654,-0.6789618272923654
2025-01-01 01:40:00+00:00,15.482541562003412,14.339855624139073,0.3090432085799515,18.0,-1.4312190318945133,0.0,0.0,0.0,0.0,-0.5605207942423949,0.3090432085799515,-0.6069446895241377,-0.6069446895241377
2025-01-01 02:00:00+00:00,14.339855624139073,13.31710929873415,0.3090432085799515,18.0,-1.4426402548945718,10.57988196227625,0.0,0.0,0.0,-0.5296168285993872,0.3090432085799515,-0.5605207942423949,-0.5605207942423949
2025-01-01 02:20:00+00:00,13.31710929873415,12.357566760965044,0.3090432085799515,18.0,-1.072900651116063,0.0,0.0,0.0,0.0,-0.5288024327900249,0.3090432085799515,-0.5296168285993872,-0.5296168285993872
2025-01-01 02:40:00+00:00,12.357566760965044,12.269348040017471,0.3090432085799515,18.0,-1.15252928778516,0.0,2.0,2.0,0.0,-0.4191098116955736,0.3090432085799515,-0.5288024327900249,-0.5288024327900249
2025-01-01 03:00:00+00:00,12.269348040017471,12.132359745538189,0.7677358478616758,18.0,-0.6342043855928519,0.0,1.0,1.0,0.0,-0.4709386692823436,0.7677358478616758,-0.4191098116955736,-0.4191098116955736
